,actor_2_avg_gross,actor_2_avg_profit,actor_2_movie_count,actor_2_name,actor_2_top_profit,actor_2_tot_gross,actor_2_total_profit
59,7605668.0,-0.873238866667,1,Olivia Munn,-0.873238866667,7605668.0,-0.873238866667
60,37750320.0,-0.0549852683761,3,Charles S. Dutton,0.4897017,113250960.0,-0.164955805128
61,71223451.0,0.195399065895,2,Benedict Cumberbatch,0.210353924242,142446902.0,0.39079813179
62,60168151.1667,0.651382926285,6,Salma Hayek,1.94106923684,361008907.0,3.90829755771
63,43328497.75,4.59245031693,8,Lin Shaye,13.725,346627982.0,36.7396025354
64,109610860.0,1.92753086389,3,Haley Joel Osment,6.337541875,328832580.0,5.78259259167
65,9170214.0,-0.166344181818,1,Leonardo DiCaprio,-0.166344181818,9170214.0,-0.166344181818
66,60014203.0714,-0.176280431022,14,Charlize Theron,0.768766866667,840198843.0,-2.4679260343
67,32471822.0,23.8953135,2,Ethan Suplee,47.026056,64943644.0,47.790627
68,101392248.8,4.57246557652,5,Marlon Brando,21.4703253333,506961244.0,22.8623278826
69,37211506.25,2.85263064314,4,Tom Arnold,5.873275,148846025.0,11.4105225725
70,74781870.9286,0.860708520391,14,Brad Pitt,4.01551783333,1046946193.0,12.0499192855
71,154715216.636,0.312160874571,11,James Franco,2.1709438125,1701867383.0,3.43376962028
72,72540168.4,0.400084165929,5,Kelly Preston,2.07241644,362700842.0,2.00042082965
73,72943064.5,0.693310527419,2,Emilia Clarke,1.8077047,145886129.0,1.38662105484
74,17305211.0,-0.544599710526,1,Paul Guilfoyle,-0.544599710526,17305211.0,-0.544599710526
75,32135769.8,-0.124483895689,5,Jake Gyllenhaal,0.325279956522,160678849.0,-0.622419478443
76,42932521.0,0.362419791557,7,Viggo Mortensen,4.45833333333,300527647.0,2.5369385409
77,50481856.8889,0.0706519140378,9,Bruce Willis,1.90536578571,454336712.0,0.635867226341
78,66489425.0,1.659577,1,David O'Hara,1.659577,66489425.0,1.659577
79,16204793.0,0.0127995625,1,Amy Sedaris,0.0127995625,16204793.0,0.0127995625
80,134492984.167,0.449417425143,6,Jon Favreau,1.04496136,806957905.0,2.69650455086
81,81310884.0,4.67477984583,2,Sam Trammell,9.40573641667,162621768.0,9.34955969167
82,53253476.0,3.52591623452,3,Anna Kendrick,4.85471442857,159760428.0,10.5777487036
83,19209224.0,0.668082632479,3,Cameron Bright,2.81416323077,57627672.0,2.00424789744
84,104760731.333,13.5746867111,3,Jennifer Garner,18.1323786667,314282194.0,40.7240601333
85,38946461.5,3.18574698889,2,Zach Gilford,6.94658111111,77892923.0,6.37149397778
86,19862880.5,0.0845146659722,4,Virginia Madsen,1.0338609,79451522.0,0.338058663889
87,121628449.667,1.20308032113,6,Mila Kunis,7.22710207692,729770698.0,7.21848192676
88,44872798.3333,1.50047837692,3,Frances Conroy,2.70824523077,134618395.0,4.50143513077
89,14956766.75,-0.133058229955,4,Bradley Cooper,0.905811166667,59827067.0,-0.53223291982
90,25262149.5,1.53411134893,2,Melissa Benoist,2.96727272727,50524299.0,3.06822269786
91,6664906.5,-0.680761787879,2,Hope Davis,-0.433190409091,13329813.0,-1.36152357576
92,48381793.25,-0.0983969296336,4,Don Cheadle,0.26273475,193527173.0,-0.393587718534
93,70465306.0,0.0438975095652,2,Michael Biehn,0.78675628,140930612.0,0.0877950191304
94,16640210.0,-0.697450727273,1,Marc Anthony,-0.697450727273,16640210.0,-0.697450727273
95,60905676.3333,0.148652926734,3,Omar Benson Miller,1.84692865854,182717029.0,0.445958780203
96,173005002.0,0.73005002,1,Armando Riesco,0.73005002,173005002.0,0.73005002
97,48361926.0,0.771603178187,6,Jay Hernandez,2.7798521,290171556.0,4.62961906912
98,50665705.5,0.51225773,2,Ben Mendelsohn,0.59896226,101331411.0,1.02451546
99,54425233.6667,-0.409397097661,3,Chris Bauer,-0.0929124,163275701.0,-1.22819129298
100,40911830.0,-0.644244956522,1,Roger Willie,-0.644244956522,40911830.0,-0.644244956522
101,112225777.0,0.4028222125,1,CCH Pounder,0.4028222125,112225777.0,0.4028222125
102,63752343.0,-0.119015775758,2,Matt Long,0.0527508727273,127504686.0,-0.238031551515
103,183125.0,-0.994767857143,1,Mark Valley,-0.994767857143,183125.0,-0.994767857143
104,80680331.6667,0.319463057087,3,Andre Braugher,0.451087225806,242040995.0,0.958389171261
105,53990103.5714,1.32610450246,7,Mike Starr,6.948459625,377930725.0,9.28273151724
106,12288822.1667,-0.737791925073,6,Spencer Wilding,-0.0916841754386,73732933.0,-4.42675155044
107,13883691.5,-0.588282566067,4,Bob Hoskins,-0.338066666667,55534766.0,-2.35313026427
108,68900449.75,0.989475776389,4,Kathleen Turner,1.463086,275601799.0,3.95790310556
109,60578934.6,-0.0444782854936,5,Michael Rapaport,1.53678774286,302894673.0,-0.222391427468
110,24127895.0,-0.5174421,1,Jeremy Crutchley,-0.5174421,24127895.0,-0.5174421
111,11754841.0,-0.110788777083,3,Tye Sheridan,1.1589307,35264523.0,-0.33236633125
112,40806016.3333,-0.218354334603,3,Billy Burke,0.234311633333,122418049.0,-0.65506300381
113,15279680.0,-0.618008,1,Charlie Yeung,-0.618008,15279680.0,-0.618008
114,16911825.0,-0.50594317037,3,Shea Whigham,0.0512788888889,50735475.0,-1.51782951111
115,13998282.0,-0.125107375,2,Lea Thompson,-0.125107375,27996564.0,-0.25021475
116,76733677.3333,4.43375292963,3,Valeria Golino,7.88009638889,230201032.0,13.3012587889
117,145597813.5,2.66265221429,2,Rory Kinnear,5.50867514286,291195627.0,5.32530442857
118,89609854.75,-0.174214696268,4,Alexander Skarsgård,0.612955035714,358439419.0,-0.696858785073
119,27777193.0,0.38332145731,3,Danny Huston,1.23769166667,83331579.0,1.14996437193
120,44461944.25,0.0820841007738,8,Tom Wilkinson,1.6033,355695554.0,0.65667280619
121,304360277.0,0.521801385,2,Helen McCrory,0.521801385,608720554.0,1.04360277
122,28413195.0,-0.0495704455011,6,Jennifer Jason Leigh,1.7407876,170479170.0,-0.297422673006
123,264371536.667,1.7298797347,6,John Ratzenberger,5.39320776667,1586229220.0,10.3792784082
124,38774504.3333,0.277265216667,3,Chi McBride,0.394678533333,116323513.0,0.83179565
125,170537841.571,1.60350474977,7,Vin Diesel,2.80295552632,1193764891.0,11.2245332484
126,41473355.0,0.036833875,2,Mark Rylance,0.807651625,82946710.0,0.07366775
127,665426.0,-0.995967115152,1,Eddie Deezen,-0.995967115152,665426.0,-0.995967115152
128,233630478.0,1.5958942,1,Paul Sanchez,1.5958942,233630478.0,1.5958942
129,110908176.0,1.10969309553,3,Siobhan Fallon Hogan,4.99438538182,332724528.0,3.32907928658
130,133375846.0,-0.110827693333,1,Ayelet Zurer,-0.110827693333,133375846.0,-0.110827693333
131,217536138.0,0.740289104,1,Seth Gabel,0.740289104,217536138.0,0.740289104
132,79317442.0,0.291120213978,3,Miko Hughes,1.77534374194,237952326.0,0.873360641935
133,69800000.0,7.725,1,Howard Morris,7.725,69800000.0,7.725
134,107100855.0,0.947288272727,1,Chris Mulkey,0.947288272727,107100855.0,0.947288272727
135,40674653.0,0.167415206536,3,Jim Sturgess,1.318839,122023959.0,0.502245619608
136,82571421.5,0.70684083,2,Jeffrey DeMunn,1.2800229,165142843.0,1.41368166
137,115731542.0,0.780485261538,1,Jean Stapleton,0.780485261538,115731542.0,0.780485261538
138,55761559.0,0.4245214725,2,Lori Petty,1.686469625,111523118.0,0.849042945
139,57160958.3333,1.60953055509,3,Jon Lovitz,5.38715411111,171482875.0,4.82859166528
140,31836745.0,-0.204081375,1,Thomas Horn,-0.204081375,31836745.0,-0.204081375
141,109842243.333,2.24968522381,3,Rob Riggle,6.92323917143,329526730.0,6.74905567143
142,62647540.0,-0.105035142857,1,Brian Geraghty,-0.105035142857,62647540.0,-0.105035142857
143,90755643.0,-0.546221785,1,Richard Coyle,-0.546221785,90755643.0,-0.546221785
144,69160640.1429,-0.169034103743,7,Dennis Quaid,0.493919352,484124481.0,-1.1832387262
145,54696902.0,0.7092781875,1,Cas Anvar,0.7092781875,54696902.0,0.7092781875
146,84333306.0,0.612683470909,5,Anne Hathaway,2.56379891429,421666530.0,3.06341735455
147,139283756.2,1.36598961898,5,Heath Ledger,4.93041807143,696418781.0,6.82994809489
148,53687373.5,0.643497629167,4,Holly Hunter,2.7702,214749494.0,2.57399051667
149,38770096.5,0.124861276667,2,50 Cent,0.747296733333,77540193.0,0.249722553333
150,61372272.25,1.03517155732,8,Zooey Deschanel,4.2539819697,490978178.0,8.28137245859
151,727883.0,-0.838248222222,1,Mary McDonnell,-0.838248222222,727883.0,-0.838248222222
152,6002015.0,-0.515865128205,2,Geoffrey Arend,-0.416523333333,12004030.0,-1.03173025641
153,44021092.0,2.16614426872,2,Michael Papajohn,2.79764176471,88042184.0,4.33228853743
154,9430988.0,-0.445236,1,Jim Gaffigan,-0.445236,9430988.0,-0.445236
155,65329351.4,1.23232642802,5,Jeffrey Jones,3.8884444,326646757.0,6.16163214008
156,45182166.6667,0.0560721417508,3,Jake Busey,0.239382722222,135546500.0,0.168216425253
157,59383538.1429,0.10763383127,7,Fred Willard,1.59628625,415684767.0,0.753436818889
158,40706357.0,-0.520766191111,2,Ryan Corr,-0.22777816,81412714.0,-1.04153238222
159,56036634.75,2.05688020608,4,Peter Gallagher,7.67053646667,224146539.0,8.22752082432
160,162792677.0,0.356605641667,1,Madeline Kahn,0.356605641667,162792677.0,0.356605641667
161,5009677.0,0.0019354,1,Matt Berry,0.0019354,5009677.0,0.0019354
162,92941098.0,4.09665815714,2,Lindsay Sloane,5.835355,185882196.0,8.19331631429
163,26965181.0,0.0664204497076,3,Michael Cudlitz,0.867635733333,80895543.0,0.199261349123
164,40997407.25,0.615705662607,4,Bob Gunton,2.612,163989629.0,2.46282265043
165,103825067.333,0.756219426711,6,Jeff Bridges,3.50082492105,622950404.0,4.53731656027
166,64604977.0,0.845856485714,1,Matt McCoy,0.845856485714,64604977.0,0.845856485714
167,45306799.2222,0.401014481657,9,Scott Glenn,5.88036842105,407761193.0,3.60913033491
168,52218357.0,1.13816506597,6,Demi Moore,4.25592775,313310142.0,6.82899039584
169,1039869.0,-0.9306754,1,Eric Schweig,-0.9306754,1039869.0,-0.9306754
170,31683786.3333,-0.0418663283087,3,Abigail Spencer,0.731825353535,95051359.0,-0.125598984926
171,3046250.5,-0.537035579545,2,Sally Hawkins,-0.41532625,6092501.0,-1.07407115909
172,22745235.3333,-0.57415301713,3,Gerard Butler,-0.2823239,68235706.0,-1.72245905139
173,1206135.0,-0.9758773,1,Fares Fares,-0.9758773,1206135.0,-0.9758773
174,43119879.0,-0.28133535,1,LeVar Burton,-0.28133535,43119879.0,-0.28133535
175,1865774.0,-0.937807533333,1,Paul Anderson,-0.937807533333,1865774.0,-0.937807533333
176,65733127.3333,0.3005556,3,Frank Grillo,1.06134432,197199382.0,0.9016668
177,125537785.0,0.6534984225,2,Hugh Jackman,0.97992827,251075570.0,1.306996845
178,65007045.0,-0.535663964286,2,María Valverde,-0.535663964286,130014090.0,-1.07132792857
179,147512795.0,2.7074117475,2,Bryce Dallas Howard,5.78822348,295025590.0,5.414823495
180,45021276.75,-0.271221085339,4,Logan Lerman,0.260398764706,180085107.0,-1.08488434135
181,51922114.0,0.544252499405,3,Vanessa Williams,1.65222903333,155766342.0,1.63275749822
182,93571803.0,2.74287212,1,Jack McGee,2.74287212,93571803.0,2.74287212
183,25528495.0,-0.552131666667,1,Irene Papas,-0.552131666667,25528495.0,-0.552131666667
184,95163378.4,1.59786089144,5,Frank Welker,6.76250782143,475816892.0,7.98930445722
185,34652986.25,-0.275598668012,4,Sam Shepard,0.180855923913,138611945.0,-1.10239467205
186,12712093.0,-0.576263566667,1,Michael Greyeyes,-0.576263566667,12712093.0,-0.576263566667
187,18289437.3333,0.0545421133333,3,Emily Watson,1.3924842,54868312.0,0.16362634
188,5484375.0,-0.4515625,1,Toby Huss,-0.4515625,5484375.0,-0.4515625
189,33182320.0,0.470531487018,7,Kirsten Dunst,2.33355333333,232276240.0,3.29372040913
190,15047419.0,1.14963128571,1,Justin Theroux,1.14963128571,15047419.0,1.14963128571
191,43532294.0,-0.3302724,1,Kimberly Williams-Paisley,-0.3302724,43532294.0,-0.3302724
192,107020841.333,3.50881061905,3,Tom Skerritt,10.7854485333,321062524.0,10.5264318571
193,147645599.0,0.315252839509,8,Thomas Kretschmann,1.52177754,1181164792.0,2.52202271607
194,30459695.2,0.143035301673,5,Adam Goldberg,1.1161504,152298476.0,0.715176508366
195,90226102.5,-0.0649080096451,4,Rainn Wilson,0.950159854167,360904410.0,-0.259632038581
196,20389967.0,-0.59220066,1,Donald Watkins,-0.59220066,20389967.0,-0.59220066
197,133178938.0,0.624440164942,9,Judy Greer,3.34784847333,1198610442.0,5.61996148448
198,1987762.0,-0.819294363636,1,Scott A. Martin,-0.819294363636,1987762.0,-0.819294363636
199,57981889.0,0.449547225,1,Margarita Levieva,0.449547225,57981889.0,0.449547225
200,10297897.0,-0.618596407407,1,Lew Temple,-0.618596407407,10297897.0,-0.618596407407
201,9203192.0,0.8406384,1,Brandon Smith,0.8406384,9203192.0,0.8406384
202,43601345.0,0.521864320455,2,Powers Boothe,0.85247155,87202690.0,1.04372864091
203,13269963.0,1.6539926,1,Clifton James,1.6539926,13269963.0,1.6539926
204,2053687.0,-0.152412385621,2,Rob McElhenney,-0.0353658823529,4107374.0,-0.304824771242
205,44944865.0,-0.10306192253,3,Maura Tierney,0.462243086957,134834595.0,-0.309185767589
206,122504966.111,0.984071970467,9,Adam Sandler,3.78011096491,1102544695.0,8.8566477342
207,28158464.0,0.333811,4,F. Murray Abraham,1.86666666667,112633856.0,1.335244
208,38225051.5,0.0118185652778,4,Alicia Witt,0.555129933333,152900206.0,0.0472742611111
209,21602837.0,0.208153083333,2,Martin Landau,0.908806166667,43205674.0,0.416306166667
210,137005565.0,0.901049630698,3,Michael O'Neill,2.08271121053,411016695.0,2.70314889209
211,33501185.0,-0.349998255556,2,Joe Mantegna,0.234741888889,67002370.0,-0.699996511111
212,40658381.0,-0.608483427778,2,Mackenzie Crook,-0.425451577778,81316762.0,-1.21696685556
213,78894467.3333,0.140281391572,3,Richard Schiff,2.13800717808,236683402.0,0.420844174715
214,29457104.6,0.775431150971,5,Thomas Lennon,1.83676488889,147285523.0,3.87715575485
215,17420283.0,0.0376894666667,4,Will Patton,1.546448,69681132.0,0.150757866667
216,328091.333333,-0.486287077626,3,Julian Richings,0.340328767123,984274.0,-1.45886123288
217,25070780.0,-0.672143456554,3,Samantha Morton,-0.4871664,75212340.0,-2.01643036966
218,58759703.5,0.150552851667,2,Richard Burgi,0.197778333333,117519407.0,0.301105703333
219,94236616.5,0.39269340945,6,Delroy Lindo,1.23893344,565419699.0,2.3561604567
220,128949110.857,2.29354038919,7,Stephen Root,4.7162036,902643776.0,16.0547827243
221,32819042.0,-0.132942012316,4,Ethan Embry,0.2638979625,131276168.0,-0.531768049265
222,27724495.0,-0.353788902052,4,Alison Lohman,0.401911333333,110897980.0,-1.41515560821
223,24660903.5,0.866523416667,2,Bokeem Woodbine,2.3583175,49321807.0,1.73304683333
224,20364844.0,-0.0867425620191,5,Bridget Fonda,0.47333892,101824220.0,-0.433712810096
225,33105600.0,-0.527062857143,1,Phill Lewis,-0.527062857143,33105600.0,-0.527062857143
226,83463609.5,0.575324634722,4,Elizabeth Perkins,1.900287,333854438.0,2.30129853889
227,38108330.0,4.79584074495,3,Mark Duplass,6.81789181818,114324990.0,14.3875222348
228,3048055.0,-0.119666333333,2,Dan Hicks,0.64529,6096110.0,-0.239332666667
229,200807262.0,-0.227664376923,1,Donna Murphy,-0.227664376923,200807262.0,-0.227664376923
230,568516897.667,1.50071469867,3,Robert Downey Jr.,1.83308885,1705550693.0,4.502144096
231,257704099.0,0.718027326667,1,Leonard Nimoy,0.718027326667,257704099.0,0.718027326667
232,267371281.6,2.22720027639,5,Kristen Stewart,4.93247268,1336856408.0,11.136001382
233,120847679.75,-0.0785259863399,4,Natalie Portman,0.213882458824,483390719.0,-0.31410394536
234,24985612.0,-0.75014388,1,Benjamin Walker,-0.75014388,24985612.0,-0.75014388
235,66884112.1429,-0.265777885549,7,Olivia Wilde,0.0120693352941,468188785.0,-1.86044519884
236,12944716.3333,-0.316737334199,3,Milla Jovovich,0.105967142857,38834149.0,-0.950212002597
237,7097125.0,-0.8986125,1,Archie Kao,-0.8986125,7097125.0,-0.8986125
238,35753018.5,0.265336044355,2,Norman Reedus,0.89932683871,71506037.0,0.53067208871
239,25317403.3333,0.0708943087855,3,Bradley Whitford,0.401454433333,75952210.0,0.212682926357
240,25335935.0,-0.366601625,1,Sean Maher,-0.366601625,25335935.0,-0.366601625
241,30669413.0,-0.123731057143,1,Robert Davi,-0.123731057143,30669413.0,-0.123731057143
242,54800000.0,8.13333333333,1,Elizabeth McGovern,8.13333333333,54800000.0,8.13333333333
243,294650747.667,0.695932113333,3,Daniel Radcliffe,0.94667244,883952243.0,2.08779634
244,41323968.0,0.521997958876,3,Enrico Colantoni,0.725576965517,123971904.0,1.56599387663
245,21413105.0,0.07065525,1,Tom Selleck,0.07065525,21413105.0,0.07065525
246,26338141.0,-0.188692338095,3,Freddy Rodríguez,0.021909,79014423.0,-0.566077014286
247,24682414.0,0.0285006285714,2,Lena Olin,0.191064,49364828.0,0.0570012571429
248,330249062.0,0.320996248,1,Lauren Cohan,0.320996248,330249062.0,0.320996248
249,179390832.667,0.947342774735,3,Christopher Meloni,1.375033575,538172498.0,2.84202832421
250,27421677.6667,0.0756081312503,6,James Frain,1.2514116,164530066.0,0.453648787502
251,31567105.0,3.40536356905,2,David Kelly,7.26293566667,63134210.0,6.8107271381
252,83503161.0,0.11337548,1,Daniel Sharman,0.11337548,83503161.0,0.11337548
253,107503316.0,-0.173051415385,1,Billy Crudup,-0.173051415385,107503316.0,-0.173051415385
254,28591011.0,-0.6048951375,2,Richard Roxburgh,-0.3040833375,57182022.0,-1.209790275
255,47018208.5,1.88670781667,4,Gabourey Sidibe,3.7536959,188072834.0,7.54683126667
256,3683508.66667,-0.633860576471,3,Paul Schneider,-0.477640588235,11050526.0,-1.90158172941
257,42465051.25,-0.522115667328,4,Abbie Cornish,-0.41392993,169860205.0,-2.08846266931
258,238371987.0,0.444678709091,1,Kathy Griffin,0.444678709091,238371987.0,0.444678709091
259,49837893.5,-0.471608998276,4,Marc Blucas,0.0416026133333,199351574.0,-1.8864359931
260,36447959.0,0.45791836,1,Suraj Sharma,0.45791836,36447959.0,0.45791836
261,30267883.6667,0.0491995480368,3,Ken Marino,1.40236785714,90803651.0,0.14759864411
262,109733697.8,0.288112620071,5,Michael Fassbender,2.239886,548668489.0,1.44056310036
263,537580.0,-0.982080666667,1,Madeline Carroll,-0.982080666667,537580.0,-0.982080666667
264,128198369.0,0.438926326061,2,America Ferrera,0.56034964,256396738.0,0.877852652121
265,31141074.0,-0.777563757143,1,Elodie Yung,-0.777563757143,31141074.0,-0.777563757143
266,18037311.0,-0.716345471429,4,Minnie Driver,-0.268202914286,72149244.0,-2.86538188571
267,84231209.0,0.708877829469,4,Leslie Bibb,1.333812,336924836.0,2.83551131788
268,102630401.667,2.21229494447,3,John Michael Higgins,4.0146428,307891205.0,6.6368848334
269,62361192.25,0.210013394311,4,Dorian Missick,0.6765307,249444769.0,0.840053577244
270,59832966.0,0.286072181228,3,Radha Mitchell,0.705873391304,179498898.0,0.858216543685
271,40852513.25,0.163014303571,4,Harry Connick Jr.,1.001126,163410053.0,0.652057214286
272,33000377.0,0.178584892857,1,Danny Masterson,0.178584892857,33000377.0,0.178584892857
273,48006503.0,0.297473054054,1,Anthony Simcoe,0.297473054054,48006503.0,0.297473054054
274,27051149.0,1.02438299259,3,Costas Mandylor,4.25277527778,81153447.0,3.07314897778
275,49645563.6667,0.683029304701,3,Kevin Zegers,1.26483211538,148936691.0,2.0490879141
276,35686718.3333,0.297464665045,3,Tina Fey,0.872109,107060155.0,0.892393995135
277,111505642.0,-0.230995572414,1,Zach Callison,-0.230995572414,111505642.0,-0.230995572414
278,134518390.0,-0.103210733333,1,Peter Mensah,-0.103210733333,134518390.0,-0.103210733333
279,233914986.0,0.16957493,1,Peter Dinklage,0.16957493,233914986.0,0.16957493
280,159846583.6,1.14671565197,5,Philip Seymour Hoffman,2.27700272,799232918.0,5.73357825983
281,286896790.667,1.9762446547,3,Josh Hutcherson,4.23075967949,860690372.0,5.9287339641
282,958319.0,-0.954365761905,1,Cherry Jones,-0.954365761905,958319.0,-0.954365761905
283,36802694.0,1.84300815217,2,Nolan Gerard Funk,3.58081130435,73605388.0,3.68601630435
284,6531491.0,2.2657455,1,Shelley Waggener,2.2657455,6531491.0,2.2657455
285,3388210.0,12.55284,1,Charlie Bewley,12.55284,3388210.0,12.55284
286,21723564.25,-0.410696271967,4,Ewen Bremner,-0.0467017777778,86894257.0,-1.64278508787
287,214948780.0,0.954079818182,1,Bruce Davison,0.954079818182,214948780.0,0.954079818182
288,74690657.6667,1.18293776444,3,Tyler Mane,1.22574186667,224071973.0,3.54881329333
289,99716398.0,-0.0229694444444,3,Kelsey Grammer,0.1659566,299149194.0,-0.0689083333333
290,85463309.0,-0.223060827273,1,Torey Michael Adkins,-0.223060827273,85463309.0,-0.223060827273
291,153016335.5,0.341666847451,2,Ryan Reynolds,0.484113588235,306032671.0,0.683333694902
292,34221129.5,-0.158716243333,4,Cara Delevingne,1.66583866667,136884518.0,-0.634864973333
293,103400692.0,-0.28689177931,1,Kamil McFadden,-0.28689177931,103400692.0,-0.28689177931
294,3715561.33333,-0.882861148413,3,Ellen Burstyn,-0.710307028571,11146684.0,-2.64858344524
295,122008904.333,-0.0684819833646,3,Sharlto Copley,0.341151822222,366026713.0,-0.205445950094
296,132550960.0,0.104591333333,1,Tao Okamoto,0.104591333333,132550960.0,0.104591333333
297,49746421.0,-0.106365526122,2,Natasha Lyonne,-0.0188447291667,99492842.0,-0.212731052244
298,74546250.0,0.229698080381,2,Eddie Redmayne,1.43894196721,149092500.0,0.459396160762
299,15785632.0,-0.313668173913,2,Taron Egerton,-0.313668173913,31571264.0,-0.627336347826
300,27338033.0,0.188610130435,1,Ellen Barkin,0.188610130435,27338033.0,0.188610130435
