,actor_3_avg_gross,actor_3_avg_profit,actor_3_movie_count,actor_3_name,actor_3_top_profit,actor_3_tot_gross,actor_3_total_profit
46,418268.0,-0.860577333333,1,Andrew Rannells,-0.860577333333,418268.0,-0.860577333333
47,249074113.333,0.667504287857,3,Jon Favreau,1.27355842857,747222340.0,2.00251286357
48,91234897.3333,0.387973574107,3,Oliver Platt,1.717654125,273704692.0,1.16392072232
49,60524773.0,2.04600665333,2,Zooey Deschanel,3.31884986667,121049546.0,4.09201330667
50,86605636.2,-0.290207888907,5,Jim Broadbent,0.713573589189,433028181.0,-1.45103944454
51,369329917.5,1.12587400613,2,Morgan Freeman,1.88278951892,738659835.0,2.25174801225
52,35927784.25,0.107780352248,4,Julia Roberts,0.964959264706,143711137.0,0.431121408992
53,474544677.0,3.12647545217,1,Ian McDiarmid,3.12647545217,474544677.0,3.12647545217
54,16313863.4,-0.266152710101,5,Kris Marshall,0.319224555556,81569317.0,-1.33076355051
55,103096768.0,-0.0474740653595,2,Ray Winstone,0.470816022222,206193536.0,-0.094948130719
56,96374978.5,0.445140008235,2,Brad Pitt,0.51210984,192749957.0,0.890280016471
57,279779400.0,0.781285827917,4,Jack Davenport,1.18134775,1119117600.0,3.12514331167
58,52227268.0,0.525506620982,4,Bob Balaban,1.8441908125,208909072.0,2.10202648393
59,95820131.5,6.52266205,2,Minnie Driver,12.8339411,191640263.0,13.0453241
60,127968405.0,0.5996050625,1,Nellie Sciutto,0.5996050625,127968405.0,0.5996050625
61,28927720.0,-0.123402424242,1,Chris Ellis,-0.123402424242,28927720.0,-0.123402424242
62,81405340.5,1.31460859846,2,Stephen Collins,3.05555457692,162810681.0,2.62921719692
63,108990054.0,2.53769206601,2,America Ferrera,4.85471442857,217980108.0,5.07538413202
64,109258209.333,2.13930426438,3,Olivia Williams,6.337541875,327774628.0,6.41791279313
65,135663241.5,0.2661975525,2,Ato Essandoh,0.62804648,271326483.0,0.532395105
66,54414716.0,0.29558847619,1,Lindsay Sloane,0.29558847619,54414716.0,0.29558847619
67,134267940.333,0.189627337564,3,James Frain,0.544743342105,402803821.0,0.568882012693
68,56876365.0,0.625039,1,Judith Godrèche,0.625039,56876365.0,0.625039
69,37304950.0,0.0658557142857,1,Kaitlyn Dever,0.0658557142857,37304950.0,0.0658557142857
70,42335698.0,1.35198322222,1,Merritt Wever,1.35198322222,42335698.0,1.35198322222
71,17114882.0,-0.31540472,1,Raza Jaffrey,-0.31540472,17114882.0,-0.31540472
72,43995292.75,0.650798806609,4,Ewen Bremner,3.71479571429,175981171.0,2.60319522643
73,54639859.0,1.79372437208,5,Reg E. Cathey,5.66326277778,273199295.0,8.96862186041
74,37178551.0,-0.336429909439,7,Ben Mendelsohn,0.07065525,260249857.0,-2.35500936607
75,39778599.0,-0.20442802,1,Peter Youngblood Hills,-0.20442802,39778599.0,-0.20442802
76,11223412.0,-0.546404554941,2,Meryl Streep,-0.444238782609,22446824.0,-1.09280910988
77,112883399.667,2.66120599008,3,Bradley Cooper,5.28994809524,338650199.0,7.98361797024
78,21784432.0,-0.377587657143,1,Topher Grace,-0.377587657143,21784432.0,-0.377587657143
79,107119918.5,0.317350301961,2,S. Epatha Merkerson,1.00826813725,214239837.0,0.634700603922
80,712294.0,-0.525137333333,1,Ryan McDonald,-0.525137333333,712294.0,-0.525137333333
81,80102311.0,0.0710795763587,2,Tom Arnold,0.272020965217,160204622.0,0.142159152717
82,2275557.0,-0.715555375,1,Vernee Watson,-0.715555375,2275557.0,-0.715555375
83,7434726.0,-0.676751043478,1,Don Johnson,-0.676751043478,7434726.0,-0.676751043478
84,94497271.0,3.72486355,1,Ali Hillis,3.72486355,94497271.0,3.72486355
85,28255749.0,0.146252080972,2,Alice Greczyn,0.850559846154,56511498.0,0.292504161943
86,76473678.3333,2.30952691055,3,Willie Garson,3.8566419863,229421035.0,6.92858073166
87,43290226.0,0.176944061111,3,Jake Busey,0.7158654,129870678.0,0.530832183333
88,99990107.3333,0.940268230556,3,George Carlin,2.0651422,299970322.0,2.82080469167
89,76639775.6,1.187314177,5,Rene Russo,3.52701345455,383198878.0,5.93657088498
90,75614219.0,1.32352319259,2,Daryl Sabara,2.2197732,151228438.0,2.64704638519
91,62974544.1667,0.379182910141,6,Bruce McGill,1.80314523077,377847265.0,2.27509746084
92,25377889.0,0.26889445,2,Christine Lakin,0.28389005,50755778.0,0.5377889
93,21378000.0,20.378,2,Janet Leigh,20.378,42756000.0,40.756
94,7556708.0,-0.496219466667,1,Terry Kinney,-0.496219466667,7556708.0,-0.496219466667
95,37186784.0,-0.18988504982,4,Jeffrey DeMunn,0.421812888889,148747136.0,-0.759540199282
96,47000000.0,155.666666667,3,P.J. Soles,155.666666667,141000000.0,467.0
97,30259652.0,1.01731013333,1,Bianca Kajlich,1.01731013333,30259652.0,1.01731013333
98,39577848.3333,1.62461509236,6,John Heard,5.38715411111,237467090.0,9.74769055418
99,51979928.5,0.790130166288,4,Fred Willard,1.4273289,207919714.0,3.16052066515
100,50405327.3333,1.11919721579,3,Mary Elizabeth Mastrantonio,2.78941898551,151215982.0,3.35759164738
101,49051395.0,1.8403189527,2,Jenette Goldstein,3.60540540541,98102790.0,3.68063790541
102,38400000.0,4.90769230769,1,Paul Winfield,4.90769230769,38400000.0,4.90769230769
103,51317350.0,-0.0996956140351,1,Terry O'Neill,-0.0996956140351,51317350.0,-0.0996956140351
104,36985501.0,0.422519269231,1,Jason George,0.422519269231,36985501.0,0.422519269231
105,63073445.1667,0.979953767948,6,Kevin Pollak,2.87871766667,378440671.0,5.87972260769
106,13383737.0,-0.33081315,1,Dianne Wiest,-0.33081315,13383737.0,-0.33081315
107,2832826.0,-0.742470363636,1,Vincent Gallo,-0.742470363636,2832826.0,-0.742470363636
108,113623168.333,-0.123331397908,3,Ivana Milicevic,0.113381226667,340869505.0,-0.369994193725
109,88983604.6,1.11394649249,5,Molly Shannon,2.5564672,444918023.0,5.56973246243
110,51053787.0,1.91735925714,1,Jim Belushi,1.91735925714,51053787.0,1.91735925714
111,32483030.0,0.55315105,2,Powers Boothe,1.2602026,64966060.0,1.1063021
112,64614932.6667,3.04613338029,3,Anne Archer,10.1889780714,193844798.0,9.13840014087
113,20688667.0,-0.376798897674,2,Goran Visnjic,-0.3212244,41377334.0,-0.753597795349
114,38297305.0,-0.781158257143,1,Jin Akanishi,-0.781158257143,38297305.0,-0.781158257143
115,38002122.3333,1.2528995039,3,Bridgette Wilson-Sampras,2.90890472222,114006367.0,3.7586985117
116,20241395.0,0.01206975,1,Maximilian Schell,0.01206975,20241395.0,0.01206975
117,61757826.5,-0.0246338603896,2,Franco Nero,0.679157142857,123515653.0,-0.0492677207792
118,6401336.0,1.5605344,1,Flea,1.5605344,6401336.0,1.5605344
119,72217000.0,5.01808333333,1,David Margulies,5.01808333333,72217000.0,5.01808333333
120,4157491.0,-0.675196015625,1,Björk,-0.675196015625,4157491.0,-0.675196015625
121,1550000.0,-0.938,1,Michael Paré,-0.938,1550000.0,-0.938
122,22723.0,-0.99909108,1,Edward Fox,-0.99909108,22723.0,-0.99909108
123,22000.0,-0.992666666667,1,Rosanna Arquette,-0.992666666667,22000.0,-0.992666666667
124,11184587.2,0.34800437608,5,Shawn Hatosy,1.5762125,55922936.0,1.7400218804
125,17544812.0,0.7544812,1,Stanislav Ianevski,0.7544812,17544812.0,0.7544812
126,327158237.5,2.49835676916,2,Billy Boyd,2.62211593617,654316475.0,4.99671353832
127,47396698.0,-0.635410015385,1,Philip Glenister,-0.635410015385,47396698.0,-0.635410015385
128,81959893.5,-0.180898448571,2,Julian Glover,-0.123101742857,163919787.0,-0.361796897143
129,100933692.667,0.344848945476,3,B.J. Novak,1.37999317143,302801078.0,1.03454683643
130,70224196.0,0.0032028,1,Alexis Dziena,0.0032028,70224196.0,0.0032028
131,31380311.5,1.08695346146,4,Denis O'Hare,4.4593028,125521246.0,4.34781384583
132,26345.0,-0.991218333333,1,Alan Ford,-0.991218333333,26345.0,-0.991218333333
133,2326407.0,-0.80613275,1,JJ Feild,-0.80613275,2326407.0,-0.80613275
134,169047300.0,-0.032718625,2,Stephen Graham,-0.02969275,338094600.0,-0.06543725
135,46543758.3333,-0.333847856102,3,Charlize Theron,0.0698952280702,139631275.0,-1.00154356831
136,202854853.0,3.3320061986,4,Anna Kendrick,4.17431013514,811419412.0,13.3280247944
137,22245861.0,0.170834789474,1,Roger Willie,0.170834789474,22245861.0,0.170834789474
138,45089048.0,0.80356192,1,Alexander Skarsgård,0.80356192,45089048.0,0.80356192
139,33101190.0,-0.0769517666667,3,Carrie Preston,0.6711278,99303570.0,-0.2308553
140,41737325.0,-0.270059603175,2,Isabella Rossellini,0.06223,83474650.0,-0.540119206349
141,20999103.0,-0.475022425,1,Helen McCrory,-0.475022425,20999103.0,-0.475022425
142,190493196.0,1.02307444459,2,Julie Walters,1.7635425,380986392.0,2.04614888919
143,70960517.0,1.02744334286,1,Debra Monk,1.02744334286,70960517.0,1.02744334286
144,173972634.143,1.27381726757,7,Anne Hathaway,4.93041807143,1217808439.0,8.91672087296
145,114839646.0,0.134781584103,2,David Kelly,0.376376206667,229679292.0,0.269563168205
146,38125642.5,-0.00594165714286,2,Joanna Lumley,0.3334402,76251285.0,-0.0118833142857
147,345469069.0,2.03334108134,2,Hayden Christensen,2.36515535398,690938138.0,4.06668216268
148,79711678.0,-0.20288322,1,Christopher Lee,-0.20288322,79711678.0,-0.20288322
149,101530738.0,0.846013418182,1,James Wilcox,0.846013418182,101530738.0,0.846013418182
150,64255243.0,2.38185489474,1,Ryan Reynolds,2.38185489474,64255243.0,2.38185489474
151,64901416.6667,1.45490585171,3,Conchata Ferrell,1.8181176,194704250.0,4.36471755513
152,40191189.0,0.611239175,2,Stockard Channing,1.2514116,80382378.0,1.22247835
153,6128195.66667,-0.710819324074,3,Martin Landau,-0.484482916667,18384587.0,-2.13245797222
154,75590286.0,2.20297822034,1,Derek Graf,2.20297822034,75590286.0,2.20297822034
155,184573583.75,0.0862326815079,4,Garry Shandling,1.07225794857,738294335.0,0.344930726032
156,44566004.0,10.141501,1,Catherine Lambert,10.141501,44566004.0,10.141501
157,50827865.8,1.42941836723,5,Anne Heche,3.24819970588,254139329.0,7.14709183615
158,10725228.0,-0.14198176,1,Jude Ciccolella,-0.14198176,10725228.0,-0.14198176
159,29541579.0,-0.359250715152,3,Tracy Morgan,0.0735292045455,88624737.0,-1.07775214545
160,40076438.0,-0.332059366667,1,50 Cent,-0.332059366667,40076438.0,-0.332059366667
161,80808806.5714,3.79321309974,7,Robert Duvall,21.4703253333,565661646.0,26.5524916982
162,137963328.0,21.993888,1,Kevin Dillon,21.993888,137963328.0,21.993888
163,70001698.0,4.00012128571,1,Stephen Baldwin,4.00012128571,70001698.0,4.00012128571
164,77138774.0,1.95854033079,5,Mike Epps,6.92323917143,385693870.0,9.79270165394
165,14875744.0,0.494350975,2,Noel Gugliemi,0.6679195,29751488.0,0.98870195
166,70235322.0,1.50840435714,1,Charlie Talbert,1.50840435714,70235322.0,1.50840435714
167,67631157.0,-0.32368843,2,Rufus Sewell,-0.32368843,135262314.0,-0.64737686
168,194673430.0,0.860594031992,2,Wayne Knight,1.73137107778,389346860.0,1.72118806398
169,117595626.5,-0.195269243295,4,Djimon Hounsou,0.959592329412,470382506.0,-0.781076973178
170,26668448.0,-0.25329805625,3,Leland Orser,0.385168541667,80005344.0,-0.75989416875
171,29298632.3333,0.201563687586,3,Brian Blessed,1.818875,87895897.0,0.604691062757
172,186336103.0,0.552800858333,1,Stephanie March,0.552800858333,186336103.0,0.552800858333
173,531009.0,-0.9468991,1,Melvil Poupaud,-0.9468991,531009.0,-0.9468991
174,11664967.3333,-0.0048733475,6,Clifton Collins Jr.,0.6314405,69989804.0,-0.029240085
175,85949552.6667,0.756526912698,3,Michael Wincott,2.44791666667,257848658.0,2.2695807381
176,98895417.0,0.412791671429,1,Radha Mitchell,0.412791671429,98895417.0,0.412791671429
177,37479778.0,-0.375337033333,1,Leleti Khumalo,-0.375337033333,37479778.0,-0.375337033333
178,24345909.0,0.137242422222,3,Matthew Broderick,0.490555555556,73037727.0,0.411727266667
179,126546825.0,2.163670625,1,Amr Waked,2.163670625,126546825.0,2.163670625
180,90356857.0,0.557876844828,1,Jaqueline Fleming,0.557876844828,90356857.0,0.557876844828
181,22494487.0,-0.166870851852,2,Dorian Missick,-0.166870851852,44988974.0,-0.333741703704
182,66981984.0,5.0630183164,3,Matthew McConaughey,15.2442845714,200945952.0,15.1890549492
183,93933656.5,0.242251631528,4,Common,1.074138,375734626.0,0.969006526111
184,125162558.0,0.0502513745221,6,Kevin Dunn,1.12506609333,750975348.0,0.301508247133
185,41426864.0,0.439330221178,3,Romany Malco,1.28252082143,124280592.0,1.31799066353
186,65347352.1667,0.347189919621,6,Steve Carell,2.23603496154,392084113.0,2.08313951773
187,64685359.0,-0.281273788889,1,Sanaa Lathan,-0.281273788889,64685359.0,-0.281273788889
188,100422786.0,2.3474262,1,Mike Colter,2.3474262,100422786.0,2.3474262
189,65479814.3333,2.60187554028,3,Frances Fisher,6.02482270833,196439443.0,7.80562662083
190,31598308.0,-0.0971912,2,Ian Richardson,-0.0971912,63196616.0,-0.1943824
191,163192114.0,0.305536912,2,Alexa Davalos,0.305536912,326384228.0,0.611073824
192,40801650.0,1.23106238095,2,Eric Stoltz,2.33355333333,81603300.0,2.4621247619
193,27047800.0,-0.27050880102,2,Matthew Modine,0.3467375,54095600.0,-0.541017602041
194,15840963.5,1.13498802083,2,Dexter Fletcher,2.80278854167,31681927.0,2.26997604167
195,92191.0,-0.9631236,1,Danny Dyer,-0.9631236,92191.0,-0.9631236
196,52709760.75,0.352974205193,4,Julia Ormond,1.28084453125,210839043.0,1.41189682077
197,22473785.8,0.573496027855,5,Ellen Barkin,2.08271121053,112368929.0,2.86748013927
198,37265029.3333,1.19756534704,3,Julian Richings,1.71775978571,111795088.0,3.59269604113
199,17314225.6667,-0.60803350748,3,Lena Olin,-0.509111947368,51942677.0,-1.82410052244
200,41314006.6667,0.399383892063,3,Aidan Quinn,1.03649676667,123942020.0,1.19815167619
201,23646598.0,-0.109795933333,2,Ulrich Thomsen,0.653647,47293196.0,-0.219591866667
202,20974738.0,-0.376024410952,5,Timothy Hutton,0.1945347,104873690.0,-1.88012205476
203,175649663.333,1.33541310213,3,Bernard Hill,3.01084310638,526948990.0,4.00623930638
204,16208812.0,-0.659234902564,2,Tim Daly,-0.4692776,32417624.0,-1.31846980513
205,62563543.0,0.180444207547,1,Adam Scott,0.180444207547,62563543.0,0.180444207547
206,147070647.333,0.206403714747,3,Eddie Marsan,0.519641826667,441211942.0,0.619211144242
207,55845943.0,0.925722172414,1,Enrique Iglesias,0.925722172414,55845943.0,0.925722172414
208,75752744.0,-0.39573982521,2,Bai Ling,-0.330909364706,151505488.0,-0.79147965042
209,111760631.0,1.94106923684,1,Alexa PenaVega,1.94106923684,111760631.0,1.94106923684
210,13838130.0,-0.65404675,1,Patrick Fugit,-0.65404675,13838130.0,-0.65404675
211,20826182.3333,0.408555624227,3,Cheech Marin,1.53237647619,62478547.0,1.22566687268
212,20458039.0,0.0992456862745,3,Clea DuVall,1.670997,61374117.0,0.297737058824
213,26505000.0,13.725,2,Amanda Wyss,13.725,53010000.0,27.45
214,100714010.5,3.29853439211,2,Richard Tyson,6.67320904348,201428021.0,6.59706878422
215,72499069.75,0.0690987364286,4,Bob Gunton,0.409,289996279.0,0.276394945714
216,19943485.0,1.03511479818,3,Bill Nunn,2.41212195122,59830455.0,3.10534439454
217,4193025.0,-0.720465,1,Shannon Tweed,-0.720465,4193025.0,-0.720465
218,51431160.0,1.571558,1,Julie Gonzalo,1.571558,51431160.0,1.571558
219,1821983.0,-0.392672333333,1,Michael Parks,-0.392672333333,1821983.0,-0.392672333333
220,33508922.0,-0.16227695,1,Angie Dickinson,-0.16227695,33508922.0,-0.16227695
221,9170214.0,-0.166344181818,1,Kevin Tighe,-0.166344181818,9170214.0,-0.166344181818
222,19548064.0,-0.699260553846,1,Dee Bradley Baker,-0.699260553846,19548064.0,-0.699260553846
223,18530184.0,-0.497584338512,3,Ethan Embry,-0.00731488461538,55590552.0,-1.49275301554
224,109815839.0,-0.187891748485,2,Zoë Kravitz,0.0241965666667,219631678.0,-0.37578349697
225,107761486.333,-0.159350945309,3,Sean Harris,0.300005826667,323284459.0,-0.478052835926
226,106126012.0,0.768766866667,1,Jimmy Shubert,0.768766866667,106126012.0,0.768766866667
227,134901786.5,-0.125463530952,2,Kelsey Grammer,0.168705414286,269803573.0,-0.250927061905
228,26055879.6667,0.139532780716,3,Michael Rapaport,0.52546590625,78167639.0,0.418598342147
229,6473021.0,-0.770885418071,3,Sissy Spacek,-0.476450228571,19419063.0,-2.31265625421
230,54804934.5,-0.300526743963,6,Jordi Mollà,0.764571,328829607.0,-1.80316046378
231,44416219.25,12.2925275556,4,Joey Lauren Adams,47.026056,177664877.0,49.1701102225
232,7803006.0,-0.669986272222,3,Faye Dunaway,-0.112,23409018.0,-2.00995881667
233,34872293.0,3.10262270588,1,Yaphet Kotto,3.10262270588,34872293.0,3.10262270588
234,34604054.0,0.153468466667,1,DMX,0.153468466667,34604054.0,0.153468466667
235,48185755.5,4.502261525,2,Beau Bridges,5.873275,96371511.0,9.00452305
236,47922884.0,1.245031,2,Romeo Miller,2.2811564,95845768.0,2.490062
237,122293894.333,1.66933166078,3,Will Ferrell,4.2539819697,366881683.0,5.00799498233
238,72552738.0,0.233395564139,5,Kevin Sussman,1.53678774286,362763690.0,1.16697782069
239,202351611.0,0.0650084789474,1,Mireille Enos,0.0650084789474,202351611.0,0.0650084789474
240,120523073.0,0.606974306667,1,Christoph Waltz,0.606974306667,120523073.0,0.606974306667
241,42877165.0,-0.501428313953,1,Natascha McElhone,-0.501428313953,42877165.0,-0.501428313953
242,26506299.5,-0.641578290936,2,Jake Weber,-0.504374055556,53012599.0,-1.28315658187
243,30093107.0,4.01551783333,2,Jason Flemyng,4.01551783333,60186214.0,8.03103566667
244,223195561.714,0.377609243661,7,Kirsten Dunst,1.90436241007,1562368932.0,2.64326470563
245,94665295.5,-0.422082962875,2,Mackenzie Foy,0.139342054545,189330591.0,-0.84416592575
246,17746581.0,-0.288545621212,2,Frank Grillo,-0.100737409091,35493162.0,-0.577091242424
247,6044618.0,-0.3955382,1,Frankie Muniz,-0.3955382,6044618.0,-0.3955382
248,181720408.5,1.89532498125,2,Emma Watson,2.1709438125,363440817.0,3.7906499625
249,31735535.6667,1.80056677778,3,John Doman,4.25592775,95206607.0,5.40170033333
250,11121201.0,-0.677439494444,2,Robert Davi,-0.548823088889,22242402.0,-1.35487898889
251,35168395.0,-0.2966321,1,Carmine Giovinazzo,-0.2966321,35168395.0,-0.2966321
252,81254376.5,0.99465079125,4,Bonnie Hunt,2.4653636,325017506.0,3.978603165
253,30526531.5,0.9557248,2,Edi Gathegi,2.4351858,61053063.0,1.9114496
254,55376410.0,0.529386113534,2,Nicholas Braun,0.826841542857,110752820.0,1.05877222707
255,62118800.3333,0.36414076893,3,Spencer Breslin,1.4211684,186356401.0,1.09242230679
256,89732035.0,-0.421083645161,1,Matt Smith,-0.421083645161,89732035.0,-0.421083645161
257,56154094.0,1.8077047,1,Brendan Coyle,1.8077047,56154094.0,1.8077047
258,60962878.0,0.325279956522,1,Dylan Minnette,0.325279956522,60962878.0,0.325279956522
259,16570626.5,-0.7364919,2,Anthony Edwards,-0.4915638,33141253.0,-1.4729838
260,55367895.0,1.96675982014,2,Bailee Madison,3.83730229412,110735790.0,3.93351964027
261,75235905.0,0.922248323162,3,Ethan Suplee,2.85495283333,225707715.0,2.76674496949
262,86827924.0,-0.180070358636,2,Peter Mensah,-0.0330080272727,173655848.0,-0.360140717273
263,30408097.6667,-0.234464991053,3,Sarah Gadon,0.52949452381,91224293.0,-0.70339497316
264,91400000.0,0.724528301887,1,Ricky Schroder,0.724528301887,91400000.0,0.724528301887
265,40465189.0,0.162226573256,2,Elizabeth Perkins,0.4631621,80930378.0,0.324453146512
266,32885565.0,-0.5889304375,1,Amy Brenneman,-0.5889304375,32885565.0,-0.5889304375
267,56919155.3333,0.601489604938,3,Sophie Okonedo,2.612,170757466.0,1.80446881481
268,81350242.0,1.90536578571,1,Reginald VelJohnson,1.90536578571,81350242.0,1.90536578571
269,13638508.0,-0.435714375,2,Óscar Jaenada,-0.0588818,27277016.0,-0.87142875
270,13750556.0,-0.788452984615,1,Eva Green,-0.788452984615,13750556.0,-0.788452984615
271,66468315.0,1.2156105,1,Tracie Thoms,1.2156105,66468315.0,1.2156105
272,40932372.0,-0.415251828571,1,Mark Valley,-0.415251828571,40932372.0,-0.415251828571
273,95347150.0,0.434280695556,3,Michael Kelly,0.569318586667,286041450.0,1.30284208667
274,34636443.0,-0.333914557692,1,Ransford Doherty,-0.333914557692,34636443.0,-0.333914557692
275,80567945.2,0.165207147801,5,Gary Oldman,1.06306975,402839726.0,0.826035739005
276,16204793.0,0.0127995625,1,Cynthia Stevenson,0.0127995625,16204793.0,0.0127995625
277,71347010.0,0.78367525,1,Jane Curtin,0.78367525,71347010.0,0.78367525
278,408992272.0,1.04496136,1,Don Cheadle,1.04496136,408992272.0,1.04496136
279,124590960.0,0.557387,1,Paul Michael Glaser,0.557387,124590960.0,0.557387
280,22678916.0,0.00535489844612,5,Faizon Love,0.64269592,113394580.0,0.0267744922306
281,16831505.0,-0.457048225806,1,Austin Nichols,-0.457048225806,16831505.0,-0.457048225806
282,58892929.6667,0.0864180805556,3,Elaine Stritch,0.38218835,176678789.0,0.259254241667
283,124868837.0,9.40573641667,1,Nat Wolff,9.40573641667,124868837.0,9.40573641667
284,83813460.0,2.3525384,1,Chris Lowell,2.3525384,83813460.0,2.3525384
285,34963967.0,3.370495875,1,Bryce Dallas Howard,3.370495875,34963967.0,3.370495875
286,24792061.0,2.81416323077,1,Todd Louiso,2.81416323077,24792061.0,2.81416323077
287,14334645.0,-0.4266142,1,Munro Chambers,-0.4266142,14334645.0,-0.4266142
288,18500966.0,-0.383301133333,1,Nick Chinlund,-0.383301133333,18500966.0,-0.383301133333
289,95789542.0,11.7731546349,3,Rainn Wilson,18.1323786667,287368626.0,35.3194639048
290,6373693.0,-0.575087133333,1,Bobby Coleman,-0.575087133333,6373693.0,-0.575087133333
291,71519230.0,6.94658111111,1,Roberta Valderrama,6.94658111111,71519230.0,6.94658111111
292,10996440.0,-0.15412,1,Bruce Dern,-0.15412,10996440.0,-0.15412
293,35063732.0,0.095741625,1,Ed Lauter,0.095741625,35063732.0,0.095741625
294,20338609.0,1.0338609,1,Lily Tomlin,1.0338609,20338609.0,1.0338609
295,77401163.6667,2.91235915109,6,Craig T. Nelson,6.15887850467,464406982.0,17.4741549066
296,163787797.333,-0.12761542978,3,James Franco,0.0925724465116,491363392.0,-0.382846289341
297,43527744.6667,2.08877710871,3,Mark Margolis,7.22710207692,130583234.0,6.26633132613
298,47375327.0,-0.730822005682,1,Eddie Redmayne,-0.730822005682,47375327.0,-0.730822005682
299,40762693.5,0.702692336562,4,Harry Connick Jr.,1.0874605,163050774.0,2.81076934625
300,93815117.0,0.7057294,1,Natasha Richardson,0.7057294,93815117.0,0.7057294
301,11434867.0,0.905811166667,1,Olivia Wilde,0.905811166667,11434867.0,0.905811166667
